make,model,year,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,highway_mpg,city_mpg,popularity,msrp
kia,soul,2016,unleaded,164.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,wagon,31,24,1720,19400
chevrolet,spark,2015,unleaded,84.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,39,31,1385,14040
chevrolet,spark,2015,unleaded,84.0,4.0,automatic,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,39,30,1385,15095
chevrolet,spark,2015,unleaded,84.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,39,31,1385,15440
chevrolet,spark,2015,unleaded,84.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,39,31,1385,12270
chevrolet,spark,2015,unleaded,84.0,4.0,automatic,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,39,30,1385,13580
chevrolet,spark,2015,unleaded,84.0,4.0,automatic,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,39,30,1385,16535
chevrolet,spark,2016,unleaded,98.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,41,30,1385,14685
chevrolet,spark,2016,unleaded,98.0,4.0,automatic,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,41,31,1385,17285
chevrolet,spark,2016,unleaded,98.0,4.0,automatic,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,41,31,1385,15785
chevrolet,spark,2016,unleaded,98.0,4.0,automatic,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,41,31,1385,13760
chevrolet,spark,2016,unleaded,98.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,41,30,1385,12660
chevrolet,spark,2016,unleaded,98.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,41,30,1385,16185
chevrolet,spark,2017,unleaded,98.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,38,29,1385,16325
chevrolet,spark,2017,unleaded,98.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,38,29,1385,13000
chevrolet,spark,2017,unleaded,98.0,4.0,automatic,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,38,30,1385,14100
chevrolet,spark,2017,unleaded,98.0,4.0,automatic,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,38,30,1385,15925
chevrolet,spark,2017,unleaded,98.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,38,29,1385,14825
chevrolet,spark,2017,unleaded,98.0,4.0,automatic,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,38,30,1385,17425
kia,spectra,2007,unleaded,138.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,30,23,1720,12895
kia,spectra,2007,unleaded,138.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,30,23,1720,15995
kia,spectra,2007,unleaded,138.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,32,23,1720,15895
kia,spectra,2007,unleaded,138.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,wagon,30,23,1720,15995
kia,spectra,2007,unleaded,138.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,30,23,1720,14895
kia,spectra,2007,unleaded,138.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,32,23,1720,16995
kia,spectra,2007,unleaded,138.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,wagon,32,23,1720,16995
kia,spectra,2008,unleaded,138.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,32,24,1720,15895
kia,spectra,2008,unleaded,138.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,wagon,32,24,1720,16995
kia,spectra,2008,unleaded,138.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,wagon,30,23,1720,15995
kia,spectra,2008,unleaded,138.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,30,23,1720,14895
kia,spectra,2008,unleaded,138.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,30,23,1720,15995
kia,spectra,2008,unleaded,138.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,32,24,1720,16995
kia,spectra,2008,unleaded,138.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,32,24,1720,13895
kia,spectra,2008,unleaded,138.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,30,23,1720,12895
kia,spectra,2009,unleaded,138.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,30,23,1720,13550
kia,spectra,2009,unleaded,138.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,30,23,1720,15550
kia,spectra,2009,unleaded,138.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,32,24,1720,17450
kia,spectra,2009,unleaded,138.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,wagon,30,23,1720,16695
kia,spectra,2009,unleaded,138.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,32,24,1720,16550
kia,spectra,2009,unleaded,138.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,30,23,1720,16450
kia,spectra,2009,unleaded,138.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,wagon,32,24,1720,17695
kia,spectra,2009,unleaded,138.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,32,24,1720,14550
dodge,spirit,1993,unleaded,101.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,29,22,1851,2000
dodge,spirit,1993,unleaded,101.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,26,21,1851,2000
dodge,spirit,1994,unleaded,100.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,25,19,1851,2000
dodge,spirit,1995,unleaded,100.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,26,19,1851,2000
kia,sportage,2015,unleaded,182.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,4dr_suv,28,21,1720,21900
kia,sportage,2015,unleaded,260.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,4dr_suv,26,20,1720,28100
kia,sportage,2015,unleaded,182.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,4dr_suv,28,21,1720,25300
kia,sportage,2015,unleaded,182.0,4.0,automatic,all_wheel_drive,4.0,crossover,compact,4dr_suv,26,19,1720,26800
kia,sportage,2015,unleaded,260.0,4.0,automatic,all_wheel_drive,4.0,crossover,compact,4dr_suv,24,19,1720,29600
kia,sportage,2015,unleaded,182.0,4.0,automatic,all_wheel_drive,4.0,crossover,compact,4dr_suv,26,19,1720,23400
kia,sportage,2016,unleaded,182.0,4.0,automatic,all_wheel_drive,4.0,crossover,compact,4dr_suv,26,19,1720,23650
kia,sportage,2016,unleaded,182.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,4dr_suv,28,21,1720,22150
kia,sportage,2016,unleaded,260.0,4.0,automatic,all_wheel_drive,4.0,crossover,compact,4dr_suv,25,19,1720,31490
kia,sportage,2016,unleaded,182.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,4dr_suv,28,21,1720,25350
kia,sportage,2016,unleaded,260.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,4dr_suv,26,20,1720,29990
kia,sportage,2016,unleaded,182.0,4.0,automatic,all_wheel_drive,4.0,crossover,compact,4dr_suv,26,19,1720,26850
kia,sportage,2017,unleaded,181.0,4.0,automatic,all_wheel_drive,4.0,crossover,compact,4dr_suv,25,21,1720,27000
kia,sportage,2017,unleaded,240.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,4dr_suv,26,21,1720,32500
kia,sportage,2017,unleaded,181.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,4dr_suv,29,22,1720,22990
kia,sportage,2017,unleaded,237.0,4.0,automatic,all_wheel_drive,4.0,crossover,compact,4dr_suv,23,20,1720,34000
kia,sportage,2017,unleaded,181.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,4dr_suv,29,22,1720,25500
kia,sportage,2017,unleaded,181.0,4.0,automatic,all_wheel_drive,4.0,crossover,compact,4dr_suv,25,21,1720,24490
chevrolet,sportvan,1994,unleaded,200.0,8.0,automatic,rear_wheel_drive,3.0,crossover,midsize,passenger_van,16,11,1385,2000
chevrolet,sportvan,1994,unleaded,200.0,8.0,automatic,rear_wheel_drive,3.0,crossover,midsize,passenger_van,16,11,1385,2000
chevrolet,sportvan,1994,unleaded,200.0,8.0,automatic,rear_wheel_drive,3.0,crossover,large,passenger_van,16,11,1385,2000
chevrolet,sportvan,1994,unleaded,200.0,8.0,automatic,rear_wheel_drive,3.0,crossover,large,passenger_van,16,11,1385,2000
chevrolet,sportvan,1994,unleaded,155.0,6.0,automatic,rear_wheel_drive,3.0,crossover,midsize,passenger_van,17,14,1385,2000
chevrolet,sportvan,1994,unleaded,155.0,6.0,automatic,rear_wheel_drive,3.0,crossover,midsize,passenger_van,17,14,1385,2000
chevrolet,sportvan,1995,unleaded,163.0,6.0,automatic,rear_wheel_drive,3.0,crossover,midsize,passenger_van,15,13,1385,2000
chevrolet,sportvan,1995,unleaded,163.0,6.0,automatic,rear_wheel_drive,3.0,crossover,midsize,passenger_van,15,13,1385,2000
audi,sq5,2015,unleaded,354.0,6.0,automatic,all_wheel_drive,4.0,"crossover,factory_tuner,luxury,high-performance",midsize,4dr_suv,24,17,3105,52700
audi,sq5,2015,unleaded,354.0,6.0,automatic,all_wheel_drive,4.0,"crossover,factory_tuner,luxury,high-performance",midsize,4dr_suv,24,17,3105,60200
audi,sq5,2016,unleaded,354.0,6.0,automatic,all_wheel_drive,4.0,"crossover,factory_tuner,luxury,performance",midsize,4dr_suv,24,17,3105,53300
audi,sq5,2016,unleaded,354.0,6.0,automatic,all_wheel_drive,4.0,"crossover,factory_tuner,luxury,performance",midsize,4dr_suv,24,17,3105,60800
audi,sq5,2017,unleaded,354.0,6.0,automatic,all_wheel_drive,4.0,"crossover,factory_tuner,luxury,performance",midsize,4dr_suv,24,17,3105,60800
audi,sq5,2017,unleaded,354.0,6.0,automatic,all_wheel_drive,4.0,"crossover,factory_tuner,luxury,performance",midsize,4dr_suv,24,17,3105,53300
cadillac,srx,2014,unleaded,308.0,6.0,automatic,all_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,23,16,1624,48065
cadillac,srx,2014,unleaded,308.0,6.0,automatic,all_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,23,16,1624,50955
cadillac,srx,2014,unleaded,308.0,6.0,automatic,front_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,24,17,1624,42880
cadillac,srx,2014,unleaded,308.0,6.0,automatic,front_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,24,17,1624,48145
cadillac,srx,2014,unleaded,308.0,6.0,automatic,front_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,24,17,1624,37505
cadillac,srx,2014,unleaded,308.0,6.0,automatic,all_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,23,16,1624,45375
cadillac,srx,2014,unleaded,308.0,6.0,automatic,front_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,24,17,1624,45255
cadillac,srx,2015,unleaded,308.0,6.0,automatic,front_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,24,17,1624,48920
cadillac,srx,2015,unleaded,308.0,6.0,automatic,all_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,23,16,1624,48840
cadillac,srx,2015,unleaded,308.0,6.0,automatic,front_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,24,17,1624,46030
cadillac,srx,2015,unleaded,308.0,6.0,automatic,all_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,23,16,1624,51730
cadillac,srx,2015,unleaded,308.0,6.0,automatic,front_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,24,17,1624,43640
cadillac,srx,2015,unleaded,308.0,6.0,automatic,all_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,23,16,1624,46135
cadillac,srx,2015,unleaded,308.0,6.0,automatic,front_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,24,17,1624,37605
cadillac,srx,2016,unleaded,308.0,6.0,automatic,front_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,24,17,1624,37605
cadillac,srx,2016,unleaded,308.0,6.0,automatic,all_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,23,16,1624,48840
cadillac,srx,2016,unleaded,308.0,6.0,automatic,all_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,23,16,1624,51730
cadillac,srx,2016,unleaded,308.0,6.0,automatic,front_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,24,17,1624,48920
cadillac,srx,2016,unleaded,308.0,6.0,automatic,all_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,23,16,1624,46135
cadillac,srx,2016,unleaded,308.0,6.0,automatic,front_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,24,17,1624,43640
cadillac,srx,2016,unleaded,308.0,6.0,automatic,front_wheel_drive,4.0,"crossover,luxury",midsize,4dr_suv,24,17,1624,46030
chevrolet,ss,2014,unleaded,415.0,8.0,automatic,rear_wheel_drive,4.0,high-performance,large,sedan,21,14,1385,43475
chevrolet,ss,2015,unleaded,415.0,8.0,automatic,rear_wheel_drive,4.0,high-performance,large,sedan,21,14,1385,45745
chevrolet,ss,2016,unleaded,415.0,8.0,automatic,rear_wheel_drive,4.0,high-performance,large,sedan,20,14,1385,46575
chevrolet,ssr,2004,unleaded,300.0,8.0,automatic,rear_wheel_drive,2.0,performance,compact,regular_cab_pickup,18,14,1385,41620
chevrolet,ssr,2005,unleaded,395.0,8.0,automatic,rear_wheel_drive,2.0,performance,compact,regular_cab_pickup,18,14,1385,42555
chevrolet,ssr,2006,unleaded,395.0,8.0,automatic,rear_wheel_drive,2.0,high-performance,compact,regular_cab_pickup,18,14,1385,39240
nissan,stanza,1990,unleaded,138.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,26,19,2009,2000
nissan,stanza,1990,unleaded,138.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,26,19,2009,2000
nissan,stanza,1991,unleaded,138.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,26,19,2009,2000
nissan,stanza,1991,unleaded,138.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,26,19,2009,2000
nissan,stanza,1992,unleaded,138.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,25,18,2009,2000
nissan,stanza,1992,unleaded,138.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,26,19,2009,2000
nissan,stanza,1992,unleaded,138.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,26,19,2009,2000
dodge,stealth,1994,unleaded,320.0,6.0,manual,all_wheel_drive,2.0,"factory_tuner,performance",compact,coupe,22,16,1851,2823
dodge,stealth,1994,unleaded,222.0,6.0,manual,front_wheel_drive,2.0,performance,compact,coupe,23,17,1851,2350
dodge,stealth,1994,unleaded,222.0,6.0,manual,front_wheel_drive,2.0,performance,compact,coupe,23,17,1851,2203
dodge,stealth,1994,unleaded,164.0,6.0,manual,front_wheel_drive,2.0,crossover,compact,coupe,22,17,1851,2000
dodge,stealth,1995,unleaded,222.0,6.0,manual,front_wheel_drive,2.0,performance,compact,coupe,23,17,1851,2575
dodge,stealth,1995,unleaded,320.0,6.0,manual,all_wheel_drive,2.0,"factory_tuner,performance",compact,coupe,22,16,1851,3219
dodge,stealth,1995,unleaded,164.0,6.0,manual,front_wheel_drive,2.0,crossover,compact,coupe,22,17,1851,2000
dodge,stealth,1996,unleaded,222.0,6.0,manual,front_wheel_drive,2.0,performance,compact,coupe,23,17,1851,3044
dodge,stealth,1996,unleaded,164.0,6.0,manual,front_wheel_drive,2.0,crossover,compact,coupe,22,17,1851,2231
dodge,stealth,1996,unleaded,320.0,6.0,manual,all_wheel_drive,2.0,"factory_tuner,performance",compact,coupe,22,16,1851,3732
dodge,stratus,2004,unleaded,200.0,6.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,26,19,1851,21975
dodge,stratus,2004,unleaded,200.0,6.0,automatic,front_wheel_drive,4.0,performance,midsize,sedan,25,19,1851,21450
dodge,stratus,2004,unleaded,200.0,6.0,manual,front_wheel_drive,2.0,performance,midsize,coupe,26,18,1851,22695
dodge,stratus,2004,unleaded,200.0,6.0,automatic,front_wheel_drive,2.0,performance,midsize,coupe,25,18,1851,23520
dodge,stratus,2004,unleaded,200.0,6.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,26,19,1851,19690
dodge,stratus,2004,unleaded,150.0,4.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,27,20,1851,19970
dodge,stratus,2004,unleaded,200.0,6.0,automatic,front_wheel_drive,4.0,crossover,midsize,sedan,25,19,1851,20820
dodge,stratus,2004,unleaded,200.0,6.0,manual,front_wheel_drive,4.0,performance,midsize,sedan,25,17,1851,22370
dodge,stratus,2004,unleaded,147.0,4.0,manual,front_wheel_drive,2.0,crossover,midsize,coupe,29,21,1851,19850
dodge,stratus,2004,unleaded,142.0,4.0,automatic,front_wheel_drive,2.0,crossover,midsize,coupe,26,19,1851,20675
dodge,stratus,2005,unleaded,200.0,6.0,automatic,front_wheel_drive,4.0,performance,midsize,sedan,25,19,1851,21735
dodge,stratus,2005,unleaded,200.0,6.0,automatic,front_wheel_drive,4.0,performance,midsize,sedan,25,19,1851,23335
dodge,stratus,2005,unleaded,200.0,6.0,manual,front_wheel_drive,2.0,performance,midsize,coupe,27,18,1851,22980
dodge,stratus,2005,unleaded,150.0,4.0,automatic,front_wheel_drive,4.0,flex_fuel,midsize,sedan,26,19,1851,20255
dodge,stratus,2005,unleaded,147.0,4.0,manual,front_wheel_drive,2.0,crossover,midsize,coupe,29,21,1851,20135
dodge,stratus,2006,unleaded,200.0,6.0,automatic,front_wheel_drive,4.0,performance,midsize,sedan,25,19,1851,23755
dodge,stratus,2006,unleaded,150.0,4.0,automatic,front_wheel_drive,4.0,flex_fuel,midsize,sedan,27,20,1851,20825
cadillac,sts,2009,unleaded,320.0,8.0,automatic,rear_wheel_drive,4.0,"luxury,performance",large,sedan,24,15,1624,56345
cadillac,sts,2009,unleaded,302.0,6.0,automatic,rear_wheel_drive,4.0,"luxury,performance",large,sedan,26,17,1624,46845
cadillac,sts,2010,unleaded,302.0,6.0,automatic,rear_wheel_drive,4.0,"luxury,performance",large,sedan,27,18,1624,55945
cadillac,sts,2010,unleaded,320.0,8.0,automatic,rear_wheel_drive,4.0,"luxury,performance",large,sedan,24,15,1624,68785
cadillac,sts,2010,unleaded,302.0,6.0,automatic,rear_wheel_drive,4.0,"luxury,performance",large,sedan,27,18,1624,50385
cadillac,sts,2010,unleaded,302.0,6.0,automatic,rear_wheel_drive,4.0,luxury,large,sedan,27,18,1624,46845
cadillac,sts,2010,unleaded,320.0,8.0,automatic,rear_wheel_drive,4.0,"luxury,performance",large,sedan,24,15,1624,56345
cadillac,sts,2011,unleaded,302.0,6.0,automatic,rear_wheel_drive,4.0,luxury,large,sedan,27,18,1624,47280
cadillac,sts,2011,unleaded,302.0,6.0,automatic,rear_wheel_drive,4.0,"luxury,performance",large,sedan,27,18,1624,50820
cadillac,sts,2011,unleaded,302.0,6.0,automatic,rear_wheel_drive,4.0,"luxury,performance",large,sedan,27,18,1624,56380
chevrolet,suburban,2015,flex_fuel,355.0,8.0,automatic,rear_wheel_drive,4.0,flex_fuel,large,4dr_suv,23,16,1385,54205
chevrolet,suburban,2015,flex_fuel,355.0,8.0,automatic,rear_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,23,16,1385,63785
chevrolet,suburban,2015,flex_fuel,355.0,8.0,automatic,four_wheel_drive,4.0,flex_fuel,large,4dr_suv,22,15,1385,57205
chevrolet,suburban,2015,flex_fuel,355.0,8.0,automatic,four_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,22,15,1385,66785
chevrolet,suburban,2015,flex_fuel,355.0,8.0,automatic,four_wheel_drive,4.0,flex_fuel,large,4dr_suv,22,15,1385,52000
chevrolet,suburban,2015,flex_fuel,355.0,8.0,automatic,rear_wheel_drive,4.0,flex_fuel,large,4dr_suv,23,16,1385,49000
chevrolet,suburban,2016,flex_fuel,355.0,8.0,automatic,rear_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,23,16,1385,54730
chevrolet,suburban,2016,flex_fuel,355.0,8.0,automatic,four_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,22,15,1385,57730
chevrolet,suburban,2016,flex_fuel,355.0,8.0,automatic,rear_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,23,16,1385,64440
chevrolet,suburban,2016,flex_fuel,355.0,8.0,automatic,four_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,22,15,1385,52700
chevrolet,suburban,2016,flex_fuel,355.0,8.0,automatic,rear_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,23,16,1385,49700
chevrolet,suburban,2016,flex_fuel,355.0,8.0,automatic,four_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,22,15,1385,67440
chevrolet,suburban,2017,flex_fuel,355.0,8.0,automatic,four_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,22,15,1385,58045
chevrolet,suburban,2017,flex_fuel,355.0,8.0,automatic,rear_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,23,16,1385,49915
chevrolet,suburban,2017,flex_fuel,355.0,8.0,automatic,four_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,22,15,1385,67730
chevrolet,suburban,2017,flex_fuel,355.0,8.0,automatic,four_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,22,15,1385,52915
chevrolet,suburban,2017,flex_fuel,355.0,8.0,automatic,rear_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,23,16,1385,55045
chevrolet,suburban,2017,flex_fuel,355.0,8.0,automatic,rear_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,23,16,1385,64730
gmc,suburban,1997,unleaded,255.0,8.0,automatic,rear_wheel_drive,4.0,crossover,large,4dr_suv,17,12,549,2468
gmc,suburban,1997,unleaded,255.0,8.0,automatic,four_wheel_drive,4.0,crossover,large,4dr_suv,15,11,549,2585
gmc,suburban,1998,unleaded,255.0,8.0,automatic,rear_wheel_drive,4.0,crossover,large,4dr_suv,17,12,549,2790
gmc,suburban,1999,unleaded,255.0,8.0,automatic,rear_wheel_drive,4.0,crossover,large,4dr_suv,17,12,549,3420
gmc,suburban,1999,unleaded,255.0,8.0,automatic,rear_wheel_drive,4.0,crossover,large,4dr_suv,17,12,549,3051
gmc,suburban,1999,unleaded,255.0,8.0,automatic,rear_wheel_drive,4.0,crossover,large,4dr_suv,17,12,549,3372
pontiac,sunbird,1992,unleaded,111.0,4.0,manual,front_wheel_drive,2.0,crossover,compact,coupe,32,22,210,2000
pontiac,sunbird,1992,unleaded,140.0,6.0,manual,front_wheel_drive,2.0,crossover,compact,coupe,26,17,210,2000
pontiac,sunbird,1992,unleaded,111.0,4.0,manual,front_wheel_drive,2.0,crossover,compact,convertible,32,22,210,2000
pontiac,sunbird,1992,unleaded,111.0,4.0,manual,front_wheel_drive,2.0,crossover,compact,coupe,32,22,210,2000
pontiac,sunbird,1992,unleaded,111.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,32,22,210,2000
pontiac,sunbird,1992,unleaded,111.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,32,22,210,2000
pontiac,sunbird,1993,unleaded,110.0,4.0,manual,front_wheel_drive,2.0,crossover,compact,coupe,32,22,210,2000
pontiac,sunbird,1993,unleaded,110.0,4.0,manual,front_wheel_drive,2.0,crossover,compact,coupe,32,22,210,2000
pontiac,sunbird,1993,unleaded,110.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,32,22,210,2000
pontiac,sunbird,1993,unleaded,110.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,32,22,210,2000
pontiac,sunbird,1993,unleaded,110.0,4.0,manual,front_wheel_drive,2.0,crossover,compact,convertible,32,22,210,2000
pontiac,sunbird,1993,unleaded,140.0,6.0,manual,front_wheel_drive,2.0,crossover,compact,coupe,26,17,210,2000
pontiac,sunbird,1994,unleaded,110.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,32,22,210,2000
pontiac,sunbird,1994,unleaded,110.0,4.0,manual,front_wheel_drive,2.0,crossover,compact,convertible,32,22,210,2000
pontiac,sunbird,1994,unleaded,110.0,4.0,manual,front_wheel_drive,2.0,crossover,compact,coupe,32,22,210,2000
pontiac,sunbird,1994,unleaded,140.0,6.0,manual,front_wheel_drive,2.0,crossover,compact,coupe,26,17,210,2000
plymouth,sundance,1992,unleaded,100.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,29,20,535,2000
plymouth,sundance,1992,unleaded,93.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,29,23,535,2000
plymouth,sundance,1992,unleaded,93.0,4.0,manual,front_wheel_drive,2.0,hatchback,compact,2dr_hatchback,29,23,535,2000
plymouth,sundance,1992,unleaded,100.0,4.0,manual,front_wheel_drive,2.0,hatchback,compact,2dr_hatchback,29,20,535,2000
plymouth,sundance,1992,unleaded,93.0,4.0,manual,front_wheel_drive,2.0,hatchback,compact,2dr_hatchback,29,23,535,2000
plymouth,sundance,1992,unleaded,93.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,29,23,535,2000
plymouth,sundance,1993,unleaded,100.0,4.0,manual,front_wheel_drive,2.0,hatchback,compact,2dr_hatchback,29,22,535,2000
plymouth,sundance,1993,unleaded,93.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,29,23,535,2000
plymouth,sundance,1993,unleaded,100.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,29,22,535,2000
plymouth,sundance,1993,unleaded,93.0,4.0,manual,front_wheel_drive,2.0,hatchback,compact,2dr_hatchback,29,23,535,2000
plymouth,sundance,1994,unleaded,100.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,27,21,535,2000
plymouth,sundance,1994,unleaded,100.0,4.0,manual,front_wheel_drive,2.0,hatchback,compact,2dr_hatchback,27,21,535,2000
plymouth,sundance,1994,unleaded,93.0,4.0,manual,front_wheel_drive,2.0,hatchback,compact,2dr_hatchback,30,23,535,2000
plymouth,sundance,1994,unleaded,93.0,4.0,manual,front_wheel_drive,4.0,hatchback,compact,4dr_hatchback,30,23,535,2000
pontiac,sunfire,2003,unleaded,140.0,4.0,manual,front_wheel_drive,2.0,crossover,compact,coupe,30,22,210,14930
pontiac,sunfire,2004,unleaded,140.0,4.0,manual,front_wheel_drive,2.0,crossover,compact,coupe,33,23,210,10895
pontiac,sunfire,2004,unleaded,140.0,4.0,manual,front_wheel_drive,2.0,crossover,compact,coupe,33,23,210,14930
pontiac,sunfire,2005,unleaded,140.0,4.0,manual,front_wheel_drive,2.0,crossover,compact,coupe,32,23,210,15205
pontiac,sunfire,2005,unleaded,140.0,4.0,manual,front_wheel_drive,2.0,crossover,compact,coupe,32,23,210,10895
toyota,supra,1996,unleaded,320.0,6.0,automatic,rear_wheel_drive,2.0,performance,compact,coupe,22,16,2031,18255
toyota,supra,1996,unleaded,220.0,6.0,manual,rear_wheel_drive,2.0,performance,compact,coupe,22,16,2031,14977
